idx,venue_capacity,venue_name,venue_fuzzwuzz_score,venue_city,venue_country,venue_lat,venue_long,venue_dist_from_expected,sk_popularity,last_time_played,days_since_last_played,total_times_played_locally
4328,,Modernes,100,Bremen,Germany,53.072,8.7945,0.006453876522886955,0.002559,2019-05-29,297,13
4329,,Kulturzentrum Pfl,100,Oldenburg,Germany,53.1426487,8.2083045,0.03808695339703674,0.0,,,0
4330,,Stadthalle Ohz,100,Osterholz-Scharmbeck,Germany,53.26481,8.74222,6.185064450530097,,,,0
4331,,Kulturzentrum Pumpwerk,0,,,,,,1e-05,2018-10-25,513,5
4332,,Halle 32,100,Gummersbach,Germany,51.02481,7.56202,0.14710336035006635,5e-06,2019-09-20,183,26
4333,3000,Columbiahalle,100,Berlin,Germany,52.48465,13.39221,0.05502906836178108,0.002774,2019-05-08,318,6
4334,2500,Haus Auensee,100,Leipzig,Germany,51.37027,12.31525,0.0017787461277178594,0.001035,2019-03-29,358,12
4335,,Im Wizemann (Studio),0,,,,,,0.011165,2016-02-17,1494,5
4336,2500,Live Music Hall,100,Cologne,Germany,50.94909,6.91009,0.0102258359927799,0.005406,2019-01-30,416,9
4337,,Gibson,100,Frankfurt,Germany,50.11437,8.68518,0.1802682109471808,0.032022,2010-11-15,3414,1
4338,,Stadthalle,0,,,,,,,,,0
4339,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,0.002387,2019-03-23,364,11
4340,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,0.002387,2019-03-23,364,11
4341,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,0.002387,2019-03-23,364,11
4342,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,0.002387,2019-03-23,364,11
4343,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,,,,0
4344,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,1.2e-05,2019-09-15,189,110
4345,,St. Nicolai-kirche,100,Diepholz,Germany,52.60058,8.36134,0.8197050619511435,,,,0
4346,,Stadthalle Ohz,100,Osterholz-Scharmbeck,Germany,53.26481,8.74222,6.185064450530097,,,,0
4347,,Pier 2,100,Bremen,Germany,53.1083112,8.7509019,0.14438165855959936,0.002714,2017-11-21,852,3
4348,,Gibson,100,Frankfurt,Germany,50.11437,8.68518,0.1802682109471808,0.005406,2019-05-30,297,6
4349,1500,Docks,100,Hamburg,Germany,53.5492771,9.9645585,0.0027605699853501674,0.245999,2017-06-21,1005,1
4350,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,1.2e-05,2019-09-15,190,110
4351,,Jahrhunderthalle,100,Frankfurt,Germany,50.09914,8.51972,0.0,,2017-06-25,1002,3
4352,,Jahrhunderthalle,100,Frankfurt,Germany,50.09914,8.51972,0.0,,2017-06-25,1002,3
4353,450,Musikzentrum,100,Hannover,Germany,52.39236,9.72487,0.04599398906330594,0.011165,2016-02-22,1492,1
4354,,Jazzhaus,100,Freiburg,Germany,47.993922,7.8397196,0.00022437291833060503,0.005406,,,0
4355,,Jahrhunderthalle,100,Frankfurt,Germany,50.09914,8.51972,0.3831237689917249,0.00456,2019-04-28,331,3
4356,,Kupfersaal Leipzig,100,Leipzig,Germany,51.33798,12.37642,0.052899633184860295,0.032022,2010-11-11,3421,1
4357,4050,OsnabrückHalle,100,Osnabrück,Germany,52.27991,8.04718,1.0082425382561921,,,,0
4358,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,1.2e-05,2019-09-15,192,110
4359,,Stadthalle Ohz,100,Osterholz-Scharmbeck,Germany,53.26481,8.74222,6.185064450530097,,,,0
4360,,Lichtburg Essen,100,Essen,Germany,51.45468,7.01396,0.05722319481339487,0.000808,2018-03-20,736,9
4361,500,Ampere,100,Munich,Germany,48.13321,11.58971,0.05925299385720463,0.011165,2016-02-15,1500,6
4362,,Im Wizemann (Halle),0,,,,,,0.005406,2019-02-09,410,5
4363,,Syker Theater,100,Syke,Germany,52.90813,8.82053,0.07839983373158475,,,,0
4364,,Capitol Theater,100,Düsseldorf,Germany,51.22364,6.79948,0.0,,,,0
4365,4050,OsnabrückHalle,100,Osnabrück,Germany,52.27991,8.04718,1.0082425382561921,,,,0
4366,,Stadtgarten,100,Cologne,Germany,50.9425559,6.9349815,0.031986008498761355,0.011165,2016-02-23,1493,6
4367,6000,Stadthalle Bremerhaven,100,Bremerhaven,Germany,53.5549,8.58923,0.1779122566030904,,2018-01-19,797,4
4368,,Freiheiz,100,Munich,Germany,48.14391,11.5367201,0.008925869563079721,0.005406,2018-11-19,493,5
4369,,Ufo Im Velodrom,100,Berlin,Germany,52.53082,13.45018,0.051119844262481416,0.21754,2016-09-10,1293,4
4370,,Kulturetage - Halle,100,Oldenburg,Germany,53.1428223,8.2198087,0.03659632022477068,0.000808,2017-11-11,867,3
4371,,Stadthalle,0,,,,,,0.010862,2018-06-09,657,3
4372,99,Kulturkeller,100,Neuss,Germany,51.19527,6.69733,0.0,2.6e-05,2019-04-12,350,4
4373,,Stadthalle Wilhelmshaven,100,Wilhelmshaven,Germany,53.5228857,8.1115766,0.0005283301000441895,,2016-03-16,1472,3
4374,,Stadthalle Cloppenburg,100,Cloppenburg,Germany,52.8442,8.05302,0.7606749431965635,0.000571,,,0
4375,,Werk 2 - Halle A,100,Leipzig,Germany,51.310402,12.3726152,0.005272277659967628,0.005406,2019-02-08,413,4
4376,,Schlachthof Kesselhalle,100,Bremen,Germany,53.08819,8.81007,0.04607644455324546,0.000456,2019-04-06,356,13
4377,4050,OsnabrückHalle,100,Osnabrück,Germany,52.27991,8.04718,1.0082425382561921,,,,0
4378,,Metropol Theater Bremen,100,Bremen,Germany,53.07803,8.81409,0.0034763251155519037,0.0,2019-03-29,364,3
4379,,Hotel Alexandra,100,Plauen,Germany,50.49871,12.13635,0.016739119881738002,0.0,,,0
4380,,Max,100,Flensburg,Germany,54.79414,9.4328,0.04238843147760451,0.011165,2018-06-02,665,8
4381,,Neue Stadthalle Langen,100,Langen,Germany,49.9864907,8.6666613,0.01767650320707341,6e-06,2019-02-02,420,10
4382,,Kulturzentrum Lagerhaus,100,Bremen,Germany,53.0719865,8.822502,0.037888474906275435,2.6e-05,,,0
4383,4050,OsnabrückHalle,100,Osnabrück,Germany,52.27991,8.04718,1.0082425382561921,0.002714,2017-11-02,877,6
4384,,Theater Der Stadt Diepholz,100,Diepholz,Germany,52.61958,8.47986,7.901584633241233,,2018-09-16,559,3
4385,,Atlantic Grand Hotel,100,Bremen,Germany,53.07558,8.80531,0.06829813074408542,,,,0
4386,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,,,,0
4387,,Weser-ems Hallen Kongresshalle,100,Oldenburg,Germany,53.14658,8.2267,0.09961078403894386,,2019-01-20,434,17
4388,,Alte Post Sandhatten Kulturbühne,0,,,,,,,,,0
4389,,Franz Aachen,100,Aachen,Germany,50.7683293,6.0867879,0.006802961863616593,,,,0
4390,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,,,,0
4391,,Stadthalle Cloppenburg,100,Cloppenburg,Germany,52.8442,8.05302,0.7606749431965635,,,,0
4392,,Kammermusiksaal Philharmonie Grosser Saal,85,Berlin,Germany,52.5096523,13.3694816,0.05833796430918786,,,,0
4393,,Jahrhunderthalle,100,Frankfurt,Germany,50.09914,8.51972,0.0,,,,0
4394,,Komödie Bielefeld,100,Bielefeld,Germany,52.02147,8.52889,0.02088989210310031,,,,0
4395,,Metropol Theater Bremen,100,Bremen,Germany,53.07803,8.81409,0.0034763251155519037,0.001499,,,0
4397,,Kulturzentrum Lagerhaus,100,Bremen,Germany,53.0719865,8.822502,0.037888474906275435,,,,0
4398,,Rieckhof,100,Hamburg,Germany,53.4578,9.98578,0.01365770130886728,,,,0
4399,,Metropol Theater Bremen,100,Bremen,Germany,53.07803,8.81409,0.0034763251155519037,,,,0
4400,,Schloßkirche,0,,,,,,,,,0
4401,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,2.2e-05,2018-03-25,740,4
4402,,De Helling,100,Utrecht,Netherlands,52.07704,5.12194,0.05557187209236441,,,,0
4403,,Kammermusiksaal Philharmonie,100,Berlin,Germany,52.50965,13.36948,0.05847655662574437,,,,0
4404,,Kulturspeicher,100,Leer,Germany,53.22717,7.45187,0.0,,,,0
4405,,Jahrhunderthalle,100,Frankfurt,Germany,50.09914,8.51972,0.3831237689917249,0.00211,2018-02-26,768,12
4406,,Leonhard-gläser-saal Foyer,100,Siegen,Germany,50.86802,8.01034,0.07834007729054444,,,,0
4407,5800,Swiss Life Hall,100,Hannover,Germany,52.35668,9.73044,0.0,0.001499,,,0
4408,,Metropol Theater Bremen,100,Bremen,Germany,53.07803,8.81409,0.0034763251155519037,1e-06,,,0
4409,,Roxy Concerts,100,Flensburg,Germany,54.7678,9.4379,0.020927990312131405,4e-05,2019-04-06,364,5
4410,,Jahrhunderthalle,100,Frankfurt,Germany,50.09914,8.51972,0.3831237689917249,0.00211,2018-02-26,769,12
4411,4000,Tempodrom,100,Berlin,Germany,52.4985969,13.3783562,0.3980237632295455,0.001499,,,0
4412,,Jahrhunderthalle,100,Frankfurt,Germany,50.09914,8.51972,0.3831237689917249,0.001499,,,0
4413,15179,Festhalle Frankfurt,100,Frankfurt,Germany,50.11218,8.64515,0.3982463812619166,0.046416,2019-01-27,438,7
4414,,Velodrom,100,Berlin,Germany,52.530817,13.450184,0.05120011328356157,,2012-06-15,2855,4
4415,,Velodrom,100,Berlin,Germany,52.530817,13.450184,0.05120011328356157,,2012-06-15,2855,4
4416,,Velodrom,100,Berlin,Germany,52.530817,13.450184,0.05120011328356157,,2012-06-15,2855,4
4417,,Meistersingerhalle,100,Nuremberg,Germany,49.43725,11.10373,0.005305506045763961,0.001499,,,0
4418,,Aladin Music Hall,100,Bremen,Germany,53.0558012,8.8849924,0.04615592189161074,0.000585,2019-04-19,357,5
4419,15179,Festhalle Frankfurt,100,Frankfurt,Germany,50.11218,8.64515,0.3982463812619166,,2011-11-17,3068,2
4420,15179,Festhalle Frankfurt,100,Frankfurt,Germany,50.11218,8.64515,0.3982463812619166,,2011-11-17,3068,2
4421,15179,Festhalle Frankfurt,100,Frankfurt,Germany,50.11218,8.64515,0.3982463812619166,,2011-11-17,3068,2
4422,7000,Sporthalle Hamburg,100,Hamburg,Germany,53.6018094,10.003114,0.26674838203837226,,2018-12-01,497,9
4423,,Jahrhunderthalle,100,Frankfurt,Germany,50.09914,8.51972,0.3831237689917249,0.004977,2018-08-17,603,3
4424,,Kammermusiksaal Philharmonie Grosser Saal,85,Berlin,Germany,52.5096523,13.3694816,0.05833796430918786,,,,0
4425,,Kammermusiksaal Philharmonie Grosser Saal,85,Berlin,Germany,52.5096523,13.3694816,0.05833796430918786,,,,0
4426,6000,"Zenith, Die Kulturhalle",100,Munich,Germany,48.1946376,11.6086488,0.06035066644802797,,2011-11-21,3068,2
4427,6000,"Zenith, Die Kulturhalle",100,Munich,Germany,48.1946376,11.6086488,0.06035066644802797,,2011-11-21,3068,2
4428,6000,"Zenith, Die Kulturhalle",100,Munich,Germany,48.1946376,11.6086488,0.06035066644802797,,2011-11-21,3068,2
4429,,Metropol Theater Bremen,100,Bremen,Germany,53.07803,8.81409,0.0034763251155519037,,,,0
4430,,Metropol Theater Bremen,100,Bremen,Germany,53.07803,8.81409,0.0034763251155519037,0.003019,2016-03-07,1501,2
4431,,Unser Lieben Frauen Kirche,100,Bremen,Germany,53.07664,8.80695,0.02533424983182776,,,,0
4432,,Palladium,100,Cologne,Germany,50.96932,7.0167,0.07727279545877641,0.002774,2019-02-20,421,4
4433,,Schlachthof Kesselhalle,100,Bremen,Germany,53.08819,8.81007,0.04607644455324546,0.000689,2018-10-11,554,6
4434,,Kulturetage - Halle,100,Oldenburg,Germany,53.1428223,8.2198087,0.03659632022477068,0.019037,,,0
4435,,Pier 2,100,Bremen,Germany,53.1083112,8.7509019,0.14438165855959936,0.004919,2018-12-08,496,4
4436,6000,Stadthalle Bremerhaven,100,Bremerhaven,Germany,53.5549,8.58923,0.1779122566030904,,,,0
4437,2000,Posthalle,100,Würzburg,Germany,49.80147,9.93371,0.0,0.002774,2019-08-25,236,3
4438,12200,Arena Leipzig,100,Leipzig,Germany,51.3412854,12.3534965,0.13012451182644766,,2018-03-23,757,1
4439,12200,Arena Leipzig,100,Leipzig,Germany,51.3412854,12.3534965,0.13012451182644766,,2018-03-23,757,1
4440,12200,Arena Leipzig,100,Leipzig,Germany,51.3412854,12.3534965,0.13012451182644766,,2018-03-23,757,1
4441,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,,,,0
4442,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,,,,0
4443,,Blackmore's Berlins Musikzimmer,100,Berlin,Germany,52.48614,13.29586,0.030535821302695276,,,,0
4444,,Rieckhof,100,Hamburg,Germany,53.4578,9.98578,0.01365770130886728,1e-06,2019-05-19,335,7
4445,,Tivoli,0,,,,,,,,,0
4446,,Tonhalle - Kultfabrik,100,Munich,Germany,48.123748,11.607614,0.08018711190665115,0.002774,2019-02-16,427,2
4448,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,1.2e-05,2019-09-15,218,110
4449,,Kammermusiksaal Philharmonie,100,Berlin,Germany,52.50965,13.36948,0.05847655662574437,,,,0
4450,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,1.2e-05,2019-09-15,219,110
4451,,Yuca,100,Cologne,Germany,50.95178,6.91641,0.025606112613931288,,,,0
4452,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,0.0017,2018-11-29,509,13
4453,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,0.0017,2018-11-29,509,13
4454,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,0.0017,2018-11-29,509,13
4455,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,1e-06,,,0
4456,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,1e-06,,,0
4457,,Kulturz. Schlachthof / Halle 7,0,,,,,,,2019-04-27,362,2
4458,,Kulturz. Schlachthof / Halle 7,0,,,,,,,2019-04-27,363,2
4459,,Kulturz. Schlachthof / Halle 7,0,,,,,,,2019-04-27,363,2
4460,,Stadthalle Wilhelmshaven,100,Wilhelmshaven,Germany,53.5228857,8.1115766,0.0005283301000441895,,,,0
4461,,"Laeiszhalle Hamburg, Großer Saal",100,Hamburg,Germany,53.5553,9.97965,0.06403361647808899,0.000808,2018-04-28,727,22
4463,,HsD Gewerkschaftshaus,100,Erfurt,Germany,50.983097,11.033669,0.03905400509522983,0.001679,,,0
4464,,Bandhaus Bandcommunity Leipzig,100,Leipzig,Germany,51.3397,12.37307,4.2927307141497915,0.000117,2013-12-01,2336,2
4465,,Music Hall,100,Worpswede,Germany,53.22308,8.92489,0.0,0.000173,2017-11-02,904,1
4466,,Kulturzentrum Pumpwerk,0,,,,,,,,,0
4467,,Kulturz. Schlachthof / Halle 7,0,,,,,,,2019-04-27,364,2
4468,,Kulturz. Schlachthof / Halle 7,0,,,,,,,2019-04-27,364,2
4469,,"Das Zentrum, Europasaal",100,Bayreuth,Germany,49.94286,11.5876,0.0,,,,0
4470,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,,,,0
4472,,Kammermusiksaal Philharmonie Grosser Saal,85,Berlin,Germany,52.5096523,13.3694816,0.05833796430918786,,,,0
4473,,Metropol Theater Bremen,100,Bremen,Germany,53.07803,8.81409,0.0034763251155519037,1e-06,,,0
4474,,Syker Theater,100,Syke,Germany,52.90813,8.82053,0.07839983373158475,,,,0
4475,,Atlantic Grand Hotel,100,Bremen,Germany,53.07558,8.80531,0.06829813074408542,,,,0
4476,,RIFF,100,Bochum,Germany,51.47426,7.21275,0.16064171123930757,,,,0
4477,,Jahrhunderthalle,100,Frankfurt,Germany,50.09914,8.51972,0.3831237689917249,0.00222,2019-08-04,268,16
4478,19500,LANXESS arena,100,Cologne,Germany,50.93896,6.98413,0.3012651530911594,0.004497,2019-07-07,296,3
4479,19500,LANXESS arena,100,Cologne,Germany,50.93896,6.98413,0.3012651530911594,0.004497,2019-07-07,296,3
4480,,Kulturzentrum Pfl,100,Oldenburg,Germany,53.1426487,8.2083045,0.03808695339703674,,,,0
4481,,Hamme Forum,100,Ritterhude,Germany,53.19534,8.72727,2.449898898858205,,,,0
4482,,Halle Münsterland,100,Münster,Germany,51.9476774,7.638761,0.07146162987410869,0.004497,2018-11-25,522,2
4483,,Factory Magdeburg/ Dominion Club,100,Magdeburg,Germany,52.10048,11.64198,0.06344884905277393,0.000186,,,0
4484,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,,,,0
4485,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,,,,0
4486,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,,,,0
4487,15179,Festhalle Frankfurt,100,Frankfurt,Germany,50.11218,8.64515,0.3982463812619166,0.004497,2019-06-07,329,4
4488,,Barclaycard Arena,100,Hamburg,Germany,53.58984,9.89877,0.10122024032076318,0.003601,2017-01-16,1201,10
4489,,Kammermusiksaal Philharmonie Grosser Saal,85,Berlin,Germany,52.5096523,13.3694816,0.05833796430918786,,,,0
4490,,Arena Trier,100,Trier,Germany,49.77183,6.66426,0.0,0.004497,,,0
4491,99,Kulturkeller,100,Neuss,Germany,51.19527,6.69733,0.0,,,,0
4492,,Kulturzentrum Schlachthof,100,Bremen,Germany,53.08819,8.81007,0.04607644455324546,0.001046,2019-04-05,393,14
4493,,Stadthalle Cloppenburg,100,Cloppenburg,Germany,52.8442,8.05302,0.7606749431965635,0.000235,2018-10-13,568,2
4494,,Hanns-Martin-Schleyer-Halle,0,,,,,,0.004497,2019-05-04,365,4
4495,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,,,,0
4496,,Oberschwabenhalle,100,Ravensburg,Germany,47.7891147,9.6143154,0.18819951577783806,0.004497,2019-08-01,278,2
4497,1500,Große Freiheit 36,94,Hamburg,Germany,53.5511558,9.9578661,0.003912158407178313,0.002774,2019-08-16,263,7
4498,,Mhparena Lb,100,Ludwigsburg,Germany,48.89106,9.18252,0.018845836092023848,0.040104,2018-04-22,744,7
4499,,Studio 672,100,Cologne,Germany,50.9424249,6.935199,0.04538385693469265,9.9e-05,,,0
4500,1500,Große Freiheit 36,94,Hamburg,Germany,53.5511558,9.9578661,0.003912158407178313,0.002774,2019-08-16,264,7
4501,4100,Kulturzentrum (KUZ) Schlachthof,100,Wiesbaden,Germany,50.06615,8.24807,0.04945012317437453,0.040104,2018-05-10,727,9
4502,200,Privatclub,100,Berlin,Germany,52.4999215,13.434704,0.3676710273357011,9.9e-05,,,0
4503,,Music Hall,100,Worpswede,Germany,53.22308,8.92489,0.0,0.005715,2018-11-21,532,9
4504,,Nochtwache,100,Hamburg,Germany,53.547,9.96135,0.02249060377825815,9.9e-05,,,0
4505,19500,LANXESS arena,100,Cologne,Germany,50.93896,6.98413,0.3012651530911594,,,,0
4506,,Club Tante JU,0,,,,,,,2010-12-28,3419,1
4507,5800,Swiss Life Hall,100,Hannover,Germany,52.35668,9.73044,0.0,0.040104,2018-05-09,730,2
4508,,Kulturzentrum Pumpwerk,0,,,,,,,,,0
4509,,Jahrhunderthalle,100,Frankfurt,Germany,50.09914,8.51972,0.3831237689917249,,,,0
4510,,Waldhotel Schäferberg Kassel,100,Kassel,Germany,51.38579,9.43902,0.047102394496923244,,,,0
4511,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,,,,0
4512,12200,Arena Leipzig,100,Leipzig,Germany,51.3412854,12.3534965,0.13012451182644766,0.004497,2019-05-06,369,2
4513,2500,Haus Auensee,100,Leipzig,Germany,51.37027,12.31525,0.0017787461277178594,0.001679,2019-06-07,337,1
4514,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,,,,0
4515,,Kammermusiksaal Philharmonie Grosser Saal,85,Berlin,Germany,52.5096523,13.3694816,0.05833796430918786,,,,0
4516,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,,,,0
4517,,Meisenfrei,100,Bremen,Germany,53.08001,8.80036,0.008588800243456637,2.4e-05,,,0
4518,17000,Mercedes-Benz Arena,100,Berlin,Germany,52.50596,13.43874,0.2988977539432504,0.004497,2019-05-08,373,5
4519,,Zentraler Festplatz,100,Berlin,Germany,52.55903,13.31347,1.0712741338992822,,,,0
4520,,Barclaycard Arena,100,Hamburg,Germany,53.58984,9.89877,0.10122024032076318,0.004497,2019-04-25,387,3
4521,,Barclaycard Arena,100,Hamburg,Germany,53.58984,9.89877,0.10122024032076318,0.004497,2019-04-25,387,3
4522,,Mensa Im Schulzentrum,100,Bruchhausen-Vilsen,Germany,52.82976,8.98659,0.033609565693199596,0.009803,2012-12-11,2713,1
4523,,Kulturetage - Halle,100,Oldenburg,Germany,53.1428223,8.2198087,0.03659632022477068,0.000156,2019-02-09,462,9
4524,,Gut Varrel,100,Stuhr,Germany,53.03105,8.71356,0.36371582263301655,,,,0
4525,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,1.2e-05,2019-09-15,245,110
4526,,Kulturzentrum Pumpwerk,0,,,,,,1e-06,,,0
4527,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,,,,0
4528,12650,König Pilsener Arena,100,Oberhausen,Germany,51.4901,6.8731,0.10268558049447236,,,,0
4529,,TUI Arena,100,Hannover,Germany,52.32302,9.81686,0.0029371517000120716,0.004497,2019-04-24,389,4
4530,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,1.2e-05,2019-09-15,246,110
4531,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.005640222797995784,1.2e-05,2019-09-15,248,110
4532,,Maimarkthalle,100,Mannheim,Germany,49.46924,8.52269,0.2682009165676853,,2019-04-14,402,4
4533,,Jahrhunderthalle,100,Frankfurt,Germany,50.09914,8.51972,0.3831237689917249,0.008351,2018-11-07,561,10
4534,,Westfalenhalle,100,Dortmund,Germany,51.4964503,7.4568237,0.04854174209788943,0.004497,2019-04-26,391,1
4535,,Markgräfliches Opernhaus,100,Bayreuth,Germany,49.9443083,11.5780433,0.130851873033284,,,,0
4536,,Thüringenhalle,100,Erfurt,Germany,50.95738,11.03699,0.027776698431438204,0.004497,2019-04-21,397,2
4537,,Hotel Alexandra,100,Plauen,Germany,50.49871,12.13635,0.016739119881738002,,,,0
4538,15500,Olympiahalle,100,Munich,Germany,48.1714582,11.5419624,0.3754280257490131,0.004497,2019-04-17,402,3
4539,,Kulturetage - Halle,100,Oldenburg,Germany,53.1428223,8.2198087,0.03659632022477068,3.2e-05,2019-08-21,276,8
4540,,Die Glocke Großer Saal,100,Bremen,Germany,53.0747299,8.8096868,0.027917848697378594,0.046164,,,0
4541,,Atlantic Grand Hotel,100,Bremen,Germany,53.07558,8.80531,0.06829813074408542,,,,0
4542,,Die Glocke Kleiner Saal,100,Bremen,Germany,53.07498,8.80896,0.028178105551162763,,2014-05-25,2191,1
4543,,Modernes,100,Bremen,Germany,53.072,8.7945,0.006453876522886955,0.004429,2016-03-15,1531,9
4544,,Arena Nürnberger Versicherung,100,Nuremberg,Germany,49.4275202,11.1231498,0.14608086067150525,0.004497,2019-04-16,404,4
4545,,Kammermusiksaal Philharmonie Grosser Saal,85,Berlin,Germany,52.5096523,13.3694816,0.05833796430918786,,,,0
